table_name,field_name,record_id,record_sub_id,field_value,language,translation
stops,stop_name,"","",Frankfurt Main (DE),en,Frankfurt Main (DE)
stops,stop_name,"","",Froyennes,en,Froyennes
stops,stop_name,"","",Furnes,en,Furnes / Veurne
stops,stop_name,"","",Gammerages,en,Gammerages / Galmaarden
stops,stop_name,"","",Gand-Dampoort,en,Gand-Dampoort / Gent-Dampoort
stops,stop_name,"","",Gand-Saint-Pierre,en,Gand-Saint-Pierre / Gent-Sint-Pieters
stops,stop_name,"","",Gastuche,en,Gastuche
stops,stop_name,"","",Gavere-Asper,en,Gavere-Asper
stops,stop_name,"","",Gedinne,en,Gedinne
stops,stop_name,"","",Geel,en,Geel
stops,stop_name,"","",Gembloux,en,Gembloux
stops,stop_name,"","",Gendron-Celles,en,Gendron-Celles
stops,stop_name,"","",Genk,en,Genk
stops,stop_name,"","",La Louvière-Centre,en,La Louvière-Centre
stops,stop_name,"","",La Louvière-Sud,en,La Louvière-Sud / La Louvière-Zuid
stops,stop_name,"","",Lamadeleine (LU),en,Lamadeleine (LU)
stops,stop_name,"","",Landegem,en,Landegem
stops,stop_name,"","",Landelies,en,Landelies
stops,stop_name,"","",Landen,en,Landen
stops,stop_name,"","",Landgraaf,en,Landgraaf
stops,stop_name,"","",Landskouter,en,Landskouter
stops,stop_name,"","",Langdorp,en,Langdorp
stops,stop_name,"","",La Panne,en,La Panne / De Panne
stops,stop_name,"","",La Roche (brabant),en,La Roche(Brabant)
stops,stop_name,"","",Lebbeke,en,Lebbeke
stops,stop_name,"","",Le Campinaire,en,Le Campinaire
stops,stop_name,"","",Lede,en,Lede
stops,stop_name,"","",Leignon,en,Leignon
stops,stop_name,"","",Leman,en,Leman
stops,stop_name,"","",Lembeek,en,Lembeek
stops,stop_name,"","",Lens,en,Lens
stops,stop_name,"","",Lessines,en,Lessines / Lessen
stops,stop_name,"","",Leudelange (LU),en,Leudelange (LU)
stops,stop_name,"","",Leuze,en,Leuze
stops,stop_name,"","",Leval,en,Leval
stops,stop_name,"","",Lezennes (FR),en,Lezennes (FR)
stops,stop_name,"","",Libramont,en,Libramont
stops,stop_name,"","",Lichtervelde,en,Lichtervelde
stops,stop_name,"","",Liedekerke,en,Liedekerke
stops,stop_name,"","",Liège-Carré,en,Liège-Carré / Luik-Carré
stops,stop_name,"","",Liège-Guillemins,en,Liège-Guillemins / Luik-Guillemins
stops,stop_name,"","",Liège-Saint-Lambert,en,Liège-Saint-Lambert / Luik-Sint-Lambertus
stops,stop_name,"","",Lierde,en,Lierde
stops,stop_name,"","",Lierre,en,Lierre / Lier
stops,stop_name,"","",Liers,en,Liers
stops,stop_name,"","",Ligny,en,Ligny
stops,stop_name,"","",Lille Europe (FR),en,Lille Europe (FR)
stops,stop_name,"","",Lille Flandres (FR),en,Lille Flandres (FR)
stops,stop_name,"","",Lillois,en,Lillois
stops,stop_name,"","",Limal,en,Limal
stops,stop_name,"","",Limburg Sud (DE),en,Limburg Sud (DE)
stops,stop_name,"","",Linkebeek,en,Linkebeek
stops,stop_name,"","",Linz Hbf (AT),en,Linz Hbf (AT)
stops,stop_name,"","",Lissewege,en,Lissewege
stops,stop_name,"","",Lobbes,en,Lobbes
stops,stop_name,"","",Lodelinsart,en,Lodelinsart
stops,stop_name,"","",Lokeren,en,Lokeren
stops,stop_name,"","",Lommel,en,Lommel
stops,stop_name,"","",Londerzeel,en,Londerzeel
stops,stop_name,"","",Lonzée,en,Lonzée
stops,stop_name,"","",LORRAINE TGV,en,LORRAINE TGV
stops,stop_name,"","",Lot,en,Lot
stops,stop_name,"","",Louvain,en,Louvain / Leuven
stops,stop_name,"","",Louvain-la-Neuve,en,Louvain-la-Neuve
stops,stop_name,"","",Lustin,en,Lustin
stops,stop_name,"","",Luttre,en,Luttre
stops,stop_name,"","",Luxembourg (LU),en,Luxembourg (LU)
stops,stop_name,"","",Maastricht (NL),en,Maastricht (NL)
stops,stop_name,"","",Maastricht Randwijck (NL),en,Maastricht Randwijck (NL)
stops,stop_name,"","",Maffle,en,Maffle
stops,stop_name,"","",Mainz Hbf (DE),en,Mainz Hbf (DE)
stops,stop_name,"","",Malderen,en,Malderen
stops,stop_name,"","",Malines,en,Malines / Mechelen
stops,stop_name,"","",Malines-Nekkerspoel,en,Malines-Nekkerspoel / Mechelen-Nekkerspoel
stops,stop_name,"","",Mamer (LU),en,Mamer (LU)
stops,stop_name,"","",Mamer-Lycée (LU),en,Mamer-Lycée (LU)
stops,stop_name,"","",Manage,en,Manage
stops,stop_name,"","",Marbehan,en,Marbehan
stops,stop_name,"","",Marche-en-Famenne,en,Marche-en-Famenne
stops,stop_name,"","",Marche-les-Dames,en,Marche-les-Dames
stops,stop_name,"","",Marche-lez-Ecaussinnes,en,Marche-lez-Ecaussinnes
stops,stop_name,"","",Marchienne-au-Pont,en,Marchienne-au-Pont
stops,stop_name,"","",Marchienne-Zone,en,Marchienne-Zone
stops,stop_name,"","",Maria-Aalter,en,Maria-Aalter
stops,stop_name,"","",Mariembourg,en,Mariembourg
stops,stop_name,"","",Marloie,en,Marloie
stops,stop_name,"","",Masnuy-Saint-Pierre,en,Masnuy-Saint-Pierre
stops,stop_name,"","",Maubeuge (FR),en,Maubeuge (FR)
stops,stop_name,"","",Maubray,en,Maubray
stops,stop_name,"","",Mazy,en,Mazy
stops,stop_name,"","",Meerssen,en,Meerssen
stops,stop_name,"","",Meiser,en,Meiser
stops,stop_name,"","",Melkouwen,en,Melkouwen
stops,stop_name,"","",Melle,en,Melle
stops,stop_name,"","",Melreux-Hotton,en,Melreux-Hotton
stops,stop_name,"","",Melsele,en,Melsele
stops,stop_name,"","",Menin,en,Menin / Menen
stops,stop_name,"","",Merchtem,en,Merchtem
stops,stop_name,"","",Merelbeke,en,Merelbeke
stops,stop_name,"","",Mérode,en,Mérode/Merode
stops,stop_name,"","",Mersch (LU),en,Mersch (LU)
stops,stop_name,"","",Méry,en,Méry
stops,stop_name,"","",Messancy,en,Messancy
stops,stop_name,"","",Mévergnies-Attre,en,Mévergnies-Attre
stops,stop_name,"","",Michelau (LU),en,Michelau (LU)
stops,stop_name,"","",Milmort,en,Milmort
stops,stop_name,"","",Moensberg,en,Moensberg
stops,stop_name,"","",Mol,en,Mol
stops,stop_name,"","",Mollem,en,Mollem
stops,stop_name,"","",Momalle,en,Momalle
stops,stop_name,"","",Mons,en,Mons / Bergen
stops,stop_name,"","",MONTABAUR,en,MONTABAUR
stops,stop_name,"","",Mont-Saint-Guibert,en,Mont-Saint-Guibert
stops,stop_name,"","",Moortsele,en,Moortsele
stops,stop_name,"","",Morlanwelz,en,Morlanwelz
stops,stop_name,"","",Mortsel,en,Mortsel
stops,stop_name,"","",Mortsel-Liersesteenweg,en,Mortsel-Liersesteenweg
stops,stop_name,"","",Mortsel-Oude God,en,Mortsel-Oude God
stops,stop_name,"","",Mouscron,en,Mouscron / Moeskroen
stops,stop_name,"","",Mouscron-Frontière,en,Mouscron-Frontière
stops,stop_name,"","",Moustier,en,Moustier
stops,stop_name,"","",Muizen,en,Muizen
stops,stop_name,"","",München Ost (DE),en,München Ost (DE)
stops,stop_name,"","",Munkzwalm,en,Munkzwalm
stops,stop_name,"","",Namêche,en,Namêche
stops,stop_name,"","",Namur,en,Namur / Namen
stops,stop_name,"","",Naninne,en,Naninne
stops,stop_name,"","",Natoye,en,Natoye
stops,stop_name,"","",Neerpelt,en,Neerpelt
stops,stop_name,"","",Neerwinden,en,Neerwinden
stops,stop_name,"","",Nessonvaux,en,Nessonvaux
stops,stop_name,"","",Neufchâteau,en,Neufchâteau
stops,stop_name,"","",Neufvilles,en,Neufvilles
stops,stop_name,"","",Niel,en,Niel
stops,stop_name,"","",Nieuwkerken-Waas,en,Nieuwkerken-Waas
stops,stop_name,"","",Nijlen,en,Nijlen
stops,stop_name,"","",Nimy,en,Nimy
stops,stop_name,"","",Ninove,en,Ninove
stops,stop_name,"","",Nivelles,en,Nivelles / Nijvel
stops,stop_name,"","",Noorderkempen (Brecht),en,Noorderkempen (Brecht)
stops,stop_name,"","",Nossegem,en,Nossegem
stops,stop_name,"","",Obaix-Buzet,en,Obaix-Buzet
stops,stop_name,"","",Obourg,en,Obourg
stops,stop_name,"","",Okegem,en,Okegem
stops,stop_name,"","",Olen,en,Olen
stops,stop_name,"","",Oostkamp,en,Oostkamp
stops,stop_name,"","",Opwijk,en,Opwijk
stops,stop_name,"","",Ostende,en,Ostende / Oostende
stops,stop_name,"","",Ottignies,en,Ottignies
stops,stop_name,"","",Oudegem,en,Oudegem
stops,stop_name,"","",Oud-Heverlee,en,Oud-Heverlee
stops,stop_name,"","",Ougrée,en,Ougrée
stops,stop_name,"","",Overpelt,en,Overpelt
stops,stop_name,"","",Paliseul,en,Paliseul
stops,stop_name,"","",Papignies,en,Papignies
stops,stop_name,"","",Paris Nord (FR),en,Paris Nord (FR)
stops,stop_name,"","",Pécrot,en,Pécrot
stops,stop_name,"","",Pepinster-Cité,en,Pepinster-Cité
stops,stop_name,"","",Pepinster,en,Pepinster
stops,stop_name,"","",Péruwelz,en,Péruwelz
stops,stop_name,"","",Pétange (LU),en,Pétange (LU)
stops,stop_name,"","",Pfaffenthal-Kirchberg (LU),en,Pfaffenthal-Kirchberg (LU)
stops,stop_name,"","",Philippeville,en,Philippeville
stops,stop_name,"","",Piéton,en,Piéton
stops,stop_name,"","",Poix-Saint-Hubert,en,Poix-Saint-Hubert
stops,stop_name,"","",Pont-à-Celles,en,Pont-à-Celles
stops,stop_name,"","",Pont de Bois (FR),en,Pont de Bois (FR)
stops,stop_name,"","",Pont-de-Seraing,en,Pont-de-Seraing
stops,stop_name,"","",Poperinge,en,Poperinge
stops,stop_name,"","",Poulseur,en,Poulseur
stops,stop_name,"","",Profondsart,en,Profondsart
stops,stop_name,"","",Pry,en,Pry
stops,stop_name,"","",Puurs,en,Puurs
stops,stop_name,"","",Quaregnon,en,Quaregnon
stops,stop_name,"","",Quévy,en,Quévy
stops,stop_name,"","",QUEVY-FRONTIERE,en,QUEVY-FRONTIERE
stops,stop_name,"","",Quiévrain,en,Quiévrain
stops,stop_name,"","",Rebaix,en,Rebaix
stops,stop_name,"","",Remicourt,en,Remicourt
stops,stop_name,"","",Renaix,en,Renaix / Ronse
stops,stop_name,"","",Rhisnes,en,Rhisnes
stops,stop_name,"","",Rhode-Saint-Genèse,en,Rhode-St-Gen./St.-Gen.-Rode
stops,stop_name,"","",Rivage,en,Rivage
stops,stop_name,"","",Rixensart,en,Rixensart
stops,stop_name,"","",Rochefort-Jemelle,en,Rochefort-Jemelle
stops,stop_name,"","",Rodange (LU),en,Rodange (LU)
stops,stop_name,"","",Ronet,en,Ronet
stops,stop_name,"","",Roosendaal (NL),en,Roosendaal (NL)
stops,stop_name,"","",Rosenheim (DE),en,Rosenheim (DE)
stops,stop_name,"","",Rotterdam Centraal (NL),en,Rotterdam Centraal (NL)
stops,stop_name,"","",Roubaix (FR),en,Roubaix (FR)
stops,stop_name,"","",Roulers,en,Roeselare / Roulers
stops,stop_name,"","",Roux,en,Roux
stops,stop_name,"","",Ruisbroek,en,Ruisbroek
stops,stop_name,"","",Ruisbroek-Sauvegarde,en,Ruisbroek-Sauvegarde
stops,stop_name,"","",Saint-Denis-Bovesse,en,Saint-Denis-Bovesse
stops,stop_name,"","",Saint-Ghislain,en,Saint-Ghislain
stops,stop_name,"","",Saint-Job,en,Saint-Job / Sint-Job
stops,stop_name,"","",Saint-Nicolas,en,Saint-Nicolas / Sint-Niklaas
stops,stop_name,"","",Saint-Trond,en,Saint-Trond / Sint-Truiden
stops,stop_name,"","",Salzburg Hbf (AT),en,Salzburg Hbf (AT)
stops,stop_name,"","",Sart-Bernard,en,Sart-Bernard
stops,stop_name,"","",Schaerbeek,en,Schaerbeek / Schaarbeek
stops,stop_name,"","",Scheldewindeke,en,Scheldewindeke
stops,stop_name,"","",Schellebelle,en,Schellebelle
stops,stop_name,"","",Schelle,en,Schelle
stops,stop_name,"","",Schendelbeke,en,Schendelbeke
stops,stop_name,"","",Schoonaarde,en,Schoonaarde
stops,stop_name,"","",Schouweiler (LU),en,Schouweiler (LU)
stops,stop_name,"","",Schulen,en,Schulen
stops,stop_name,"","",Sclaigneaux,en,Sclaigneaux
stops,stop_name,"","",Sclessin,en,Sclessin
stops,stop_name,"","",Seraing,en,Seraing
stops,stop_name,"","",Serskamp,en,Serskamp
stops,stop_name,"","",Siegburg (DE),en,Siegburg (DE)
stops,stop_name,"","",Silly,en,Silly / Opzullik
stops,stop_name,"","",Simonis,en,Simonis
stops,stop_name,"","",Sinaai,en,Sinaai
stops,stop_name,"","",Sint-Denijs-Boekel,en,Sint-Denijs-Boekel
stops,stop_name,"","",Sint-Gillis,en,Sint-Gillis
stops,stop_name,"","",Sint-Joris-Weert,en,Sint-Joris-Weert
stops,stop_name,"","",Sint-Katelijne-Waver,en,Sint-Katelijne-Waver
stops,stop_name,"","",Sint-Mariaburg,en,Sint-Mariaburg
stops,stop_name,"","",Sint-Martens-Bodegem,en,Sint-Martens-Bodegem
stops,stop_name,"","",Sleidinge,en,Sleidinge
stops,stop_name,"","",Soignies,en,Soignies / Zinnik
stops,stop_name,"","",Solre-sur-Sambre,en,Solre-sur-Sambre
stops,stop_name,"","",Spa,en,Spa
stops,stop_name,"","",Spa-Géronstère,en,Spa-Géronstère
stops,stop_name,"","",Statte,en,Statte
stops,stop_name,"","",Sterpenich-Frontière,en,Sterpenich-Frontière
stops,stop_name,"","",Stockem,en,Stockem
stops,stop_name,"","",Strasbourg (FR),en,Strasbourg (FR)
stops,stop_name,"","",Sy,en,Sy
stops,stop_name,"","",Tamines,en,Tamines
stops,stop_name,"","",Tamise,en,Tamise / Temse
stops,stop_name,"","",Terhagen,en,Terhagen
stops,stop_name,"","",Termonde,en,Termonde / Dendermonde
stops,stop_name,"","",Ternat,en,Ternat
stops,stop_name,"","",Testelt,en,Testelt
stops,stop_name,"","",Theux,en,Theux
stops,stop_name,"","",Thieu,en,Thieu
stops,stop_name,"","",Thuin,en,Thuin
stops,stop_name,"","",Thulin,en,Thulin
stops,stop_name,"","",Tielen,en,Tielen
stops,stop_name,"","",Tielt,en,Tielt
stops,stop_name,"","",Tilff,en,Tilff
stops,stop_name,"","",Tilly,en,Tilly
stops,stop_name,"","",Tirlemont,en,Tirlemont / Tienen
stops,stop_name,"","",Tollembeek,en,Tollembeek
stops,stop_name,"","",Tongres,en,Tongres / Tongeren
stops,stop_name,"","",Torhout,en,Torhout
stops,stop_name,"","",Tourcoing (FR),en,Tourcoing (FR)
stops,stop_name,"","",Tour-et-Taxis,en,Tour-et-Taxis / Thurn-en-Taxis
stops,stop_name,"","",Tournai,en,Tournai / Doornik
stops,stop_name,"","",Trois-Ponts,en,Trois-Ponts
stops,stop_name,"","",Troisvierges (LU),en,Troisvierges (LU)
stops,stop_name,"","",Tronchiennes,en,Tronchiennes / Drongen
stops,stop_name,"","",Trooz,en,Trooz
stops,stop_name,"","",Tubize,en,Tubize / Tubeke
stops,stop_name,"","",Watermael,nl,Watermaal
stops,stop_name,"","",Ascq (FR),nl,Ascq (FR)
stops,stop_name,"","",Ghlin,nl,Ghlin
stops,stop_name,"","",Wavre,nl,Waver
stops,stop_name,"","",Arlon,nl,Aarlen
stops,stop_name,"","",Weerde,nl,Weerde
stops,stop_name,"","",Archennes,nl,Eerken
stops,stop_name,"","",Namêche,nl,Namêche
stops,stop_name,"","",Welkenraedt,nl,Welkenraedt
stops,stop_name,"","",Arcades,nl,Arcaden
stops,stop_name,"","",Marbehan,nl,Marbehan
stops,stop_name,"","",Welle,nl,Welle
stops,stop_name,"","",Appelterre,nl,Appelterre
stops,stop_name,"","",Wervik,nl,Wervik
stops,stop_name,"","",Anzegem,nl,Anzegem
stops,stop_name,"","",Ettelbruck (LU),nl,Ettelbruck (LU)
stops,stop_name,"","",Wespelaar-Tildonk,nl,Wespelaar-Tildonk
stops,stop_name,"","",Anvers-Sud,nl,Antwerpen-Zuid
stops,stop_name,"","",Glons,nl,Glaaien
stops,stop_name,"","",Wetteren,nl,Wetteren
stops,stop_name,"","",Anvers-Noorderdokken,nl,Antwerpen-Noorderdokken
stops,stop_name,"","",Wevelgem,nl,Wevelgem
stops,stop_name,"","",Anvers-Luchtbal,nl,Antwerpen-Luchtbal
stops,stop_name,"","",Fraipont,nl,Fraipont
stops,stop_name,"","",Wezemaal,nl,Wezemaal
stops,stop_name,"","",Anvers-Linkeroever,nl,Antwerpen-Linkeroever
stops,stop_name,"","",Manage,nl,Manage
stops,stop_name,"","",Wichelen,nl,Wichelen
stops,stop_name,"","",Anvers-Est,nl,Antwerpen-Oost
stops,stop_name,"","",Wien HBF (AT),nl,Wien HBF (AT)
stops,stop_name,"","",Anvers-Dam,nl,Antwerpen-Dam
stops,stop_name,"","",Namur,nl,Namen
stops,stop_name,"","",Wien Meidling (AT),nl,Wien Meidling (AT)
stops,stop_name,"","",Anvers-Central,nl,Antwerpen-Centraal
stops,stop_name,"","",Godarville,nl,Godarville
stops,stop_name,"","",Wijgmaal,nl,Wijgmaal
stops,stop_name,"","",Anvers-Berchem,nl,Antwerpen-Berchem
stops,stop_name,"","",Wildert,nl,Wildert
stops,stop_name,"","",Antoing,nl,Antoing
stops,stop_name,"","",Essen,nl,Essen
stops,stop_name,"","",Willebroek,nl,Willebroek
stops,stop_name,"","",Ans,nl,Ans
stops,stop_name,"","",Mamer-Lycée (LU),nl,Mamer-Lycée (LU)
stops,stop_name,"","",Wilwerwiltz (LU),nl,Wilwerwiltz (LU)
stops,stop_name,"","",Anseremme,nl,Anseremme
stops,stop_name,"","",Wolfstee,nl,Wolfstee
stops,stop_name,"","",Annappes (FR),nl,Annappes (FR)
stops,stop_name,"","",Wondelgem,nl,Wondelgem
stops,stop_name,"","",Angleur,nl,Angleur
stops,stop_name,"","",Ypres,nl,Ieper
stops,stop_name,"","",Turnhout,en,Turnhout
stops,stop_name,"","",Uccle-Calevoet,en,Uccle-Calevoet / Ukkel-Kalevoet
stops,stop_name,"","",Uccle-Stalle,en,Uccle- / Ukkel-Stalle
stops,stop_name,"","",Valkenburg,en,Valkenburg
stops,stop_name,"","",Veltem,en,Veltem
stops,stop_name,"","",Vertrijk,en,Vertrijk
stops,stop_name,"","",Verviers-Central,en,Verviers-Central / Verviers-Centraal
stops,stop_name,"","",Verviers-Palais,en,Verviers-Palais / Verviers-Paleis
stops,stop_name,"","",Viane-Moerbeke,en,Viane-Moerbeke
stops,stop_name,"","",Vichte,en,Vichte
stops,stop_name,"","",Vielsalm,en,Vielsalm
stops,stop_name,"","",Vijfhuizen,en,Vijfhuizen
stops,stop_name,"","",Ville-Pommeroeul,en,Ville-Pommeroeul
stops,stop_name,"","",Villers-la-Ville,en,Villers-la-Ville
stops,stop_name,"","",Vilvorde,en,Vilvorde / Vilvoorde
stops,stop_name,"","",Virton,en,Virton
stops,stop_name,"","",Visé,en,Visé / Wezet
stops,stop_name,"","",Visé-Frontière,en,Visé-Frontière
stops,stop_name,"","",Vivier D'Oie,en,Vivier D'Oie / Diesdelle
stops,stop_name,"","",Viville,en,Viville
stops,stop_name,"","",Voroux,en,Voroux
stops,stop_name,"","",Waarschoot,en,Waarschoot
stops,stop_name,"","",Walcourt,en,Walcourt
stops,stop_name,"","",Waregem,en,Waregem
stops,stop_name,"","",Waremme,en,Waremme / Borgworm
stops,stop_name,"","",Waterloo,en,Waterloo
stops,stop_name,"","",Watermael,en,Watermael / Watermaal
stops,stop_name,"","",Wavre,en,Wavre / Waver
stops,stop_name,"","",Weerde,en,Weerde
stops,stop_name,"","",Welkenraedt,en,Welkenraedt
stops,stop_name,"","",Welle,en,Welle
stops,stop_name,"","",Wervik,en,Wervik
stops,stop_name,"","",Wespelaar-Tildonk,en,Wespelaar-Tildonk
stops,stop_name,"","",Wetteren,en,Wetteren
stops,stop_name,"","",Wevelgem,en,Wevelgem
stops,stop_name,"","",Wezemaal,en,Wezemaal
stops,stop_name,"","",Wichelen,en,Wichelen
stops,stop_name,"","",Wien HBF (AT),en,Wien HBF (AT)
stops,stop_name,"","",Wien Meidling (AT),en,Wien Meidling (AT)
stops,stop_name,"","",Wijgmaal,en,Wijgmaal
stops,stop_name,"","",Wildert,en,Wildert
stops,stop_name,"","",Willebroek,en,Willebroek
stops,stop_name,"","",Wilwerwiltz (LU),en,Wilwerwiltz (LU)
stops,stop_name,"","",Wolfstee,en,Wolfstee
stops,stop_name,"","",Wondelgem,en,Wondelgem
stops,stop_name,"","",Ypres,en,Ypres / Ieper
stops,stop_name,"","",Yves-Gomezée,en,Yves-Gomezée
stops,stop_name,"","",Yvoir,en,Yvoir
stops,stop_name,"","",Zandbergen,en,Zandbergen
stops,stop_name,"","",Zaventem,en,Zaventem
stops,stop_name,"","",Zedelgem,en,Zedelgem
stops,stop_name,"","",Zeebrugge-Dorp,en,Zeebrugge-Dorp
stops,stop_name,"","",Zeebrugge-Strand,en,Zeebrugge-Strand
stops,stop_name,"","",Zele,en,Zele
stops,stop_name,"","",Zellik,en,Zellik
stops,stop_name,"","",Zichem,en,Zichem
stops,stop_name,"","",Zingem,en,Zingem
stops,stop_name,"","",Zolder,en,Zolder
stops,stop_name,"","",Zonhoven,en,Zonhoven
stops,stop_name,"","",Zottegem,en,Zottegem
stops,stop_name,"","",Zwijndrecht,en,Zwijndrecht
stops,stop_name,"","",Gontrode,nl,Gontrode
stops,stop_name,"","",Waremme,nl,Borgworm
stops,stop_name,"","",Assesse,nl,Assesse
stops,stop_name,"","",Waterloo,nl,Waterloo
stops,stop_name,"","",Asse,nl,Asse
stops,stop_name,"","",Mévergnies-Attre,nl,Mévergnies-Attre
stops,stop_name,"","",Anderlecht,nl,Anderlecht
stops,stop_name,"","",Yves-Gomezée,nl,Yves-Gomezée
stops,stop_name,"","",Andenne,nl,Andenne
stops,stop_name,"","",Naninne,nl,Naninne
stops,stop_name,"","",Yvoir,nl,Yvoir
stops,stop_name,"","",Ampsin,nl,Ampsin
stops,stop_name,"","",Godinne,nl,Godinne
stops,stop_name,"","",Zandbergen,nl,Zandbergen
stops,stop_name,"","",Amay,nl,Amay
stops,stop_name,"","",Zaventem,nl,Zaventem
stops,stop_name,"","",Alost,nl,Aalst
stops,stop_name,"","",Essen-Grens,nl,Essen-Grens
stops,stop_name,"","",Zedelgem,nl,Zedelgem
stops,stop_name,"","",Alost Kerrebroek,nl,Aalst Kerrebroek
stops,stop_name,"","",Mamer (LU),nl,Mamer (LU)
stops,stop_name,"","",Zeebrugge-Dorp,nl,Zeebrugge-Dorp
stops,stop_name,"","",Alken,nl,Alken
stops,stop_name,"","",Zeebrugge-Strand,nl,Zeebrugge-Strand
stops,stop_name,"","",Aix-la-Chapelle Ouest,nl,Aken West
stops,stop_name,"","",Moensberg,nl,Moensberg
stops,stop_name,"","",Zele,nl,Zele
stops,stop_name,"","",Aiseau,nl,Aiseau
stops,stop_name,"","",GOEBELSMUHLE,nl,GOEBELSMUHLE
stops,stop_name,"","",Zellik,nl,Zellik
stops,stop_name,"","",Aéroport Cdg TGV (FR),nl,Aéroport Cdg TGV (FR)
stops,stop_name,"","",Zichem,nl,Zichem
stops,stop_name,"","",Acren,nl,Acren
stops,stop_name,"","",Natoye,nl,Natoye
stops,stop_name,"","",Zingem,nl,Zingem
stops,stop_name,"","",Aarsele,nl,Aarsele
stops,stop_name,"","",Malines,nl,Mechelen
stops,stop_name,"","",Zolder,nl,Zolder
stops,stop_name,"","",Aarschot,nl,Aarschot
stops,stop_name,"","",Zonhoven,nl,Zonhoven
stops,stop_name,"","",Aalter,nl,Aalter
stops,stop_name,"","",Essene Lombeek,nl,Essene Lombeek
stops,stop_name,"","",Zottegem,nl,Zottegem
stops,stop_name,"","",Aachen Hbf (DE),nl,Aachen Hbf (DE)
stops,stop_name,"","",Malines-Nekkerspoel,nl,Mechelen-Nekkerspoel
stops,stop_name,"","",Zwijndrecht,nl,Zwijndrecht
stops,stop_name,"","",Mersch (LU),nl,Mersch (LU)
stops,stop_name,"","",Heide,nl,Heide
stops,stop_name,"","",Neerpelt,nl,Neerpelt
stops,stop_name,"","",ESPLECHIN-FRONTIERE,nl,ESPLECHIN-FRONTIERE
stops,stop_name,"","",Gouvy-Frontière,nl,Gouvy-Frontière
stops,stop_name,"","",Malderen,nl,Malderen
stops,stop_name,"","",Lissewege,nl,Lissewege
stops,stop_name,"","",Okegem,nl,Okegem
stops,stop_name,"","",Ham-sur-Sambre,nl,Ham-sur-Sambre
stops,stop_name,"","",Eine,nl,Eine
stops,stop_name,"","",Linz Hbf (AT),nl,Linz Hbf (AT)
stops,stop_name,"","",Hansbeke,nl,Hansbeke
stops,stop_name,"","",Olen,nl,Olen
stops,stop_name,"","",Linkebeek,nl,Linkebeek
stops,stop_name,"","",Eijsden (NL),nl,Eijsden (NL)
stops,stop_name,"","",Mol,nl,Mol
stops,stop_name,"","",Harchies,nl,Harchies
stops,stop_name,"","",Oostkamp,nl,Oostkamp
stops,stop_name,"","",Limburg Sud (DE),nl,Limburg Sud (DE)
stops,stop_name,"","",Eichem,nl,Eichem
stops,stop_name,"","",Harelbeke,nl,Harelbeke
stops,stop_name,"","",Franière,nl,Franière
stops,stop_name,"","",Limal,nl,Limal
stops,stop_name,"","",Opwijk,nl,Opwijk
stops,stop_name,"","",Forest-Est,nl,Vorst-Oost
stops,stop_name,"","",Eeklo,nl,Eeklo
stops,stop_name,"","",Haren,nl,Haren
stops,stop_name,"","",Lillois,nl,Lillois
stops,stop_name,"","",Ostende,nl,Oostende
stops,stop_name,"","",Ede,nl,Ede
stops,stop_name,"","",Floreffe,nl,Floreffe
stops,stop_name,"","",Haren-Sud,nl,Haren-Zuid
stops,stop_name,"","",Lille Flandres (FR),nl,Lille Flandres (FR)
stops,stop_name,"","",Ottignies,nl,Ottignies
stops,stop_name,"","",Hasselt,nl,Hasselt
stops,stop_name,"","",Ecaussinnes,nl,Ecaussinnes
stops,stop_name,"","",Lille Europe (FR),nl,Lille Europe (FR)
stops,stop_name,"","",Merchtem,nl,Merchtem
stops,stop_name,"","",Haute-Flône,nl,Haute-Flône
stops,stop_name,"","",Oudegem,nl,Oudegem
stops,stop_name,"","",Ligny,nl,Ligny
stops,stop_name,"","",Duinbergen,nl,Duinbergen
stops,stop_name,"","",Haversin,nl,Haversin
stops,stop_name,"","",Oud-Heverlee,nl,Oud-Heverlee
stops,stop_name,"","",Liers,nl,Liers
stops,stop_name,"","",Duffel,nl,Duffel
stops,stop_name,"","",Havré,nl,Havré
stops,stop_name,"","",Michelau (LU),nl,Michelau (LU)
stops,stop_name,"","",Lierre,nl,Lier
stops,stop_name,"","",Ougrée,nl,Ougrée
stops,stop_name,"","",Heerlen,nl,Heerlen
stops,stop_name,"","",Drauffelt (LU),nl,Drauffelt (LU)
stops,stop_name,"","",Lierde,nl,Lierde
stops,stop_name,"","",Frankfurt Flugh (DE),nl,Frankfurt Flugh (DE)
stops,stop_name,"","",Overpelt,nl,Overpelt
stops,stop_name,"","",Dolhain-Gileppe,nl,Dolhain-Gileppe
stops,stop_name,"","",Liège-Saint-Lambert,nl,Luik-Sint-Lambertus
stops,stop_name,"","",Heist,nl,Heist
stops,stop_name,"","",Paliseul,nl,Paliseul
stops,stop_name,"","",Liège-Guillemins,nl,Luik-Guillemins
stops,stop_name,"","",Dixmude,nl,Diksmuide
stops,stop_name,"","",Heist-op-den-Berg,nl,Heist-op-den-Berg
stops,stop_name,"","",Momalle,nl,Momalle
stops,stop_name,"","",Liège-Carré,nl,Luik-Carré
stops,stop_name,"","",Papignies,nl,Papegem
stops,stop_name,"","",Dippach-Reckange (LU),nl,Dippach-Reckange (LU)
stops,stop_name,"","",Heizijde,nl,Heizijde
stops,stop_name,"","",Menin,nl,Menen
